home_MSOA,work_MSOA,commuter_count
E02003078,E02003094,23
E02003079,E02003094,28
E02003080,E02003094,21
E02003081,E02003094,23
E02003082,E02003094,13
E02003084,E02003094,10
E02003085,E02003094,24
E02003086,E02003094,10
E02003087,E02003094,24
E02003088,E02003094,16
E02003089,E02003094,11
E02006845,E02003094,49
E02006846,E02003094,51
E02003090,E02003094,108
E02003091,E02003094,127
E02003092,E02003094,62
E02003093,E02003094,127
E02003094,E02003094,512
E02003095,E02003094,77
E02003096,E02003094,77
E02003097,E02003094,51
E02003098,E02003094,330
E02003099,E02003094,56
E02003100,E02003094,630
E02003101,E02003094,387
E02003102,E02003094,103
E02003103,E02003094,72
E02003104,E02003094,230
E02003105,E02003094,95
E02003106,E02003094,164
E02003107,E02003094,220
E02003108,E02003094,92
E02003109,E02003094,66
E02003110,E02003094,82
E02003111,E02003094,55
E02003112,E02003094,46
E02003113,E02003094,47
E02003114,E02003094,58
E02003115,E02003094,61
E02003116,E02003094,69
E02003117,E02003094,56
E02003118,E02003094,66
E02003119,E02003094,55
E02003120,E02003094,34
E02003121,E02003094,52
E02002985,E02003095,3
E02002986,E02003095,6
E02002987,E02003095,3
E02002988,E02003095,2
E02002990,E02003095,5
E02002991,E02003095,2
E02002992,E02003095,5
E02002993,E02003095,1
E02002999,E02003095,1
E02003000,E02003095,5
E02003001,E02003095,1
E02003004,E02003095,6
E02003005,E02003095,1
E02003007,E02003095,4
E02003010,E02003095,2
E02003011,E02003095,1
E02003012,E02003095,4
E02003013,E02003095,8
E02003014,E02003095,6
E02003015,E02003095,1
E02003016,E02003095,4
E02003017,E02003095,2
E02003018,E02003095,3
E02003019,E02003095,3
E02003020,E02003095,5
E02003021,E02003095,5
E02003022,E02003095,4
E02003023,E02003095,2
E02003024,E02003095,21
E02003025,E02003095,4
E02003026,E02003095,6
E02003027,E02003095,15
E02003028,E02003095,11
E02003029,E02003095,9
E02003030,E02003095,9
E02003031,E02003095,9
E02003032,E02003095,8
E02003033,E02003095,2
E02003034,E02003095,5
E02003036,E02003095,5
E02003037,E02003095,8
E02003038,E02003095,12
E02003039,E02003095,7
E02003040,E02003095,7
E02003041,E02003095,2
E02003043,E02003095,4
E02003044,E02003095,8
E02003046,E02003095,8
E02003047,E02003095,1
E02003048,E02003095,5
E02003049,E02003095,5
E02003050,E02003095,1
E02003051,E02003095,2
E02003052,E02003095,2
E02003053,E02003095,3
E02003054,E02003095,4
E02003055,E02003095,4
E02003056,E02003095,2
E02003057,E02003095,5
E02003058,E02003095,4
E02003059,E02003095,2
E02003060,E02003095,8
E02003061,E02003095,1
E02003062,E02003095,2
E02003063,E02003095,2
E02003064,E02003095,3
E02006887,E02003095,3
E02006888,E02003095,3
E02006890,E02003095,1
E02003065,E02003095,5
E02003066,E02003095,3
E02003067,E02003095,4
E02003068,E02003095,2
E02003069,E02003095,1
E02003070,E02003095,2
E02003071,E02003095,2
E02003072,E02003095,3
E02003073,E02003095,2
E02003074,E02003095,1
E02003075,E02003095,1
E02003076,E02003095,4
E02003077,E02003095,3
E02003078,E02003095,1
E02003079,E02003095,2
E02003080,E02003095,3
E02003082,E02003095,3
E02003084,E02003095,2
E02003088,E02003095,3
E02003089,E02003095,3
E02006845,E02003095,2
E02006846,E02003095,1
E02003090,E02003095,23
E02003091,E02003095,30
E02003092,E02003095,85
E02003093,E02003095,22
E02003094,E02003095,13
E02003095,E02003095,420
E02003096,E02003095,289
E02003097,E02003095,166
E02003098,E02003095,31
E02003099,E02003095,341
E02003100,E02003095,24
E02003101,E02003095,32
E02003102,E02003095,51
E02003103,E02003095,310
E02003104,E02003095,13
E02003105,E02003095,41
E02003106,E02003095,21
E02003107,E02003095,16
E02003108,E02003095,68
E02003109,E02003095,21
E02003110,E02003095,55
E02003111,E02003095,18
E02003112,E02003095,16
E02003113,E02003095,60
E02003114,E02003095,19
E02003115,E02003095,16
E02003116,E02003095,9
E02003117,E02003095,34
E02003118,E02003095,33
E02003119,E02003095,24
E02003120,E02003095,19
E02003121,E02003095,20
E02002985,E02003096,1
E02002986,E02003096,3
E02002988,E02003096,2
E02002990,E02003096,1
E02002991,E02003096,1
E02002995,E02003096,1
E02003000,E02003096,4
E02003003,E02003096,1
E02003012,E02003096,5
E02003013,E02003096,1
E02003014,E02003096,1
E02003015,E02003096,1
E02003016,E02003096,7
E02003017,E02003096,1
E02003020,E02003096,1
E02003021,E02003096,2
E02003023,E02003096,5
E02003024,E02003096,4
E02003027,E02003096,2
E02003029,E02003096,4
E02003030,E02003096,5
E02003031,E02003096,3
E02003032,E02003096,5
E02003033,E02003096,1
E02003034,E02003096,7
E02003036,E02003096,1
E02003038,E02003096,6
E02003039,E02003096,6
E02003040,E02003096,6
E02003043,E02003096,6
E02003044,E02003096,3
E02003046,E02003096,5
E02003048,E02003096,2
E02003049,E02003096,2
E02003052,E02003096,3
E02003053,E02003096,3
E02003055,E02003096,1
E02003056,E02003096,4
E02003058,E02003096,2
E02003060,E02003096,4
E02003061,E02003096,1
E02003062,E02003096,1
E02003064,E02003096,2
E02006887,E02003096,1
E02006888,E02003096,1
E02006889,E02003096,5
E02003066,E02003096,1
E02003067,E02003096,3
E02003070,E02003096,3
E02003071,E02003096,2
E02003074,E02003096,1
E02003076,E02003096,1
E02003077,E02003096,2
E02003080,E02003096,1
E02003084,E02003096,1
E02003085,E02003096,1
E02003087,E02003096,1
E02003089,E02003096,1
E02006845,E02003096,2
E02003090,E02003096,2
E02003091,E02003096,7
E02003092,E02003096,21
E02003093,E02003096,6
E02003094,E02003096,4
E02003095,E02003096,119
E02003096,E02003096,204
E02003097,E02003096,65
E02003098,E02003096,6
E02003099,E02003096,133
E02003100,E02003096,12
E02003101,E02003096,10
E02003102,E02003096,30
E02003103,E02003096,139
E02003104,E02003096,4
E02003105,E02003096,9
E02003106,E02003096,9
E02003107,E02003096,6
E02003108,E02003096,28
E02003109,E02003096,4
E02003110,E02003096,17
E02003111,E02003096,8
E02003112,E02003096,7
E02003113,E02003096,17
E02003114,E02003096,4
E02003115,E02003096,12
E02003116,E02003096,18
E02003117,E02003096,12
E02003118,E02003096,17
E02003119,E02003096,3
E02003120,E02003096,8
E02003121,E02003096,10
E02002985,E02003097,7
E02002986,E02003097,4
E02002987,E02003097,3
E02002988,E02003097,2
E02002989,E02003097,2
E02002990,E02003097,1
E02002991,E02003097,8
E02002992,E02003097,1
E02002994,E02003097,5
E02002995,E02003097,1
E02002996,E02003097,3
E02002997,E02003097,2
E02002998,E02003097,1
E02002999,E02003097,2
E02003000,E02003097,5
E02003001,E02003097,5
E02003003,E02003097,5
E02003004,E02003097,3
E02003005,E02003097,2
E02003006,E02003097,1
E02003007,E02003097,2
E02003008,E02003097,2
E02003009,E02003097,1
E02003010,E02003097,2
E02003011,E02003097,1
E02003012,E02003097,6
E02003013,E02003097,7
E02003014,E02003097,2
E02003015,E02003097,3
E02003016,E02003097,2
E02003017,E02003097,3
E02003018,E02003097,3
E02003019,E02003097,4
E02003020,E02003097,1
E02003021,E02003097,6
E02003022,E02003097,4
E02003023,E02003097,1
E02003024,E02003097,6
E02003025,E02003097,6
E02003026,E02003097,2
E02003027,E02003097,6
E02003028,E02003097,7
E02003029,E02003097,2
E02003030,E02003097,5
E02003031,E02003097,8
E02003032,E02003097,4
E02003033,E02003097,4
E02003034,E02003097,3
E02003036,E02003097,3
E02003037,E02003097,7
E02003038,E02003097,10
E02003039,E02003097,9
E02003040,E02003097,14
E02003041,E02003097,3
E02003043,E02003097,6
E02003044,E02003097,10
E02003045,E02003097,4
E02003046,E02003097,6
E02003047,E02003097,7
E02003048,E02003097,3
E02003049,E02003097,2
E02003050,E02003097,5
E02003051,E02003097,2
E02003052,E02003097,3
E02003053,E02003097,6
E02003054,E02003097,5
E02003055,E02003097,1
E02003056,E02003097,1
E02003057,E02003097,3
E02003058,E02003097,1
E02003059,E02003097,4
E02003060,E02003097,7
E02003061,E02003097,1
E02003062,E02003097,1
E02003063,E02003097,6
E02006887,E02003097,1
E02006888,E02003097,1
E02006889,E02003097,2
E02006890,E02003097,3
E02003065,E02003097,4
E02003067,E02003097,4
E02003068,E02003097,2
E02003070,E02003097,6
E02003071,E02003097,1
E02003072,E02003097,4
E02003073,E02003097,4
E02003074,E02003097,1
E02003076,E02003097,3
E02003077,E02003097,2
E02003078,E02003097,1
E02003079,E02003097,2
E02003080,E02003097,2
E02003081,E02003097,1
E02003082,E02003097,1
E02003084,E02003097,1
E02003085,E02003097,1
E02003087,E02003097,3
E02006845,E02003097,1
E02006846,E02003097,3
E02003090,E02003097,11
E02003091,E02003097,19
E02003092,E02003097,81
E02003093,E02003097,9
E02003094,E02003097,12
E02003095,E02003097,151
E02003096,E02003097,139
E02003097,E02003097,309
E02003098,E02003097,28
E02003099,E02003097,123
E02003100,E02003097,16
E02003101,E02003097,21
E02003102,E02003097,35
E02003103,E02003097,193
E02003104,E02003097,12
E02003105,E02003097,18
E02003106,E02003097,10
E02003107,E02003097,12
E02003108,E02003097,52
E02003109,E02003097,9
E02003110,E02003097,25
E02003111,E02003097,13
E02003112,E02003097,21
E02003113,E02003097,86
E02003114,E02003097,10
E02003115,E02003097,13
E02003116,E02003097,18
E02003117,E02003097,14
E02003118,E02003097,24
E02003119,E02003097,26
E02003120,E02003097,11
E02003121,E02003097,18
E02002985,E02003098,9
E02002986,E02003098,6
E02002987,E02003098,8
E02002988,E02003098,4
E02002989,E02003098,1
E02002990,E02003098,6
E02002991,E02003098,3
E02002992,E02003098,5
E02002993,E02003098,4
E02002994,E02003098,10
E02002995,E02003098,1
E02002997,E02003098,3
E02002999,E02003098,3
E02003000,E02003098,17
E02003001,E02003098,1
E02003002,E02003098,3
E02003003,E02003098,3
E02003004,E02003098,10
E02003005,E02003098,8
E02003006,E02003098,7
E02003007,E02003098,4
E02003008,E02003098,10
E02003009,E02003098,3
E02003010,E02003098,2
E02003011,E02003098,2
E02003012,E02003098,61
E02003013,E02003098,72
E02003014,E02003098,29
E02003015,E02003098,42
E02003016,E02003098,81
E02003017,E02003098,28
E02003018,E02003098,21
E02003019,E02003098,24
E02003020,E02003098,32
E02003021,E02003098,64
E02003022,E02003098,21
E02003023,E02003098,29
E02003024,E02003098,55
E02003025,E02003098,47
E02003026,E02003098,23
E02003027,E02003098,79
E02003028,E02003098,44
E02003029,E02003098,41
E02003030,E02003098,33
E02003031,E02003098,40
E02003032,E02003098,57
E02003033,E02003098,19
E02003034,E02003098,36
E02003036,E02003098,28
E02003037,E02003098,39
E02003038,E02003098,27
E02003039,E02003098,36
E02003040,E02003098,42
E02003041,E02003098,29
E02003043,E02003098,30
E02003044,E02003098,22
E02003045,E02003098,18
E02003046,E02003098,32
E02003047,E02003098,32
E02003048,E02003098,33
E02003049,E02003098,20
E02003050,E02003098,41
E02003051,E02003098,30
E02003052,E02003098,12
E02003053,E02003098,26
E02003054,E02003098,20
E02003055,E02003098,15
E02003056,E02003098,8
E02003057,E02003098,12
E02003058,E02003098,13
E02003059,E02003098,14
E02003060,E02003098,18
E02003061,E02003098,5
E02003062,E02003098,6
E02003063,E02003098,12
E02003064,E02003098,10
E02006887,E02003098,21
E02006888,E02003098,11
E02006889,E02003098,18
E02006890,E02003098,26
E02003065,E02003098,27
E02003066,E02003098,34
E02003067,E02003098,31
E02003068,E02003098,22
E02003069,E02003098,15
E02003070,E02003098,38
E02003071,E02003098,20
E02003072,E02003098,24
E02003073,E02003098,15
E02003074,E02003098,26
E02003075,E02003098,19
E02003076,E02003098,21
E02003077,E02003098,8
E02003078,E02003098,18
E02003079,E02003098,18
E02003080,E02003098,13
E02003081,E02003098,13
E02003082,E02003098,10
E02003084,E02003098,13
E02003085,E02003098,3
E02003086,E02003098,3
E02003087,E02003098,22
E02003088,E02003098,12
E02003089,E02003098,4
E02006845,E02003098,24
E02006846,E02003098,15
E02003090,E02003098,62
E02003091,E02003098,51
E02003092,E02003098,38
E02003093,E02003098,52
E02003094,E02003098,106
E02003095,E02003098,64
E02003096,E02003098,44
E02003097,E02003098,41
E02003098,E02003098,584
E02003099,E02003098,64
E02003100,E02003098,207
E02003101,E02003098,470
E02003102,E02003098,63
E02003103,E02003098,67
E02003104,E02003098,253
E02003105,E02003098,63
E02003106,E02003098,140
E02003107,E02003098,99
E02003108,E02003098,54
E02003109,E02003098,33
E02003110,E02003098,94
E02003111,E02003098,48
E02003112,E02003098,39
E02003113,E02003098,42
E02003114,E02003098,43
E02003115,E02003098,51
E02003116,E02003098,25
E02003117,E02003098,46
E02003118,E02003098,63
E02003119,E02003098,53
E02003120,E02003098,38
E02003121,E02003098,35
E02002985,E02003099,1
E02002991,E02003099,1
E02002994,E02003099,1
E02002997,E02003099,1
E02003012,E02003099,3
E02003013,E02003099,2
E02003015,E02003099,3
E02003016,E02003099,2
E02003019,E02003099,2
E02003020,E02003099,1
E02003021,E02003099,3
E02003024,E02003099,1
E02003027,E02003099,4
E02003028,E02003099,2
E02003029,E02003099,1
E02003030,E02003099,3
E02003032,E02003099,1
E02003033,E02003099,1
E02003034,E02003099,1
E02003036,E02003099,2
E02003037,E02003099,2
E02003038,E02003099,1
E02003039,E02003099,6
E02003040,E02003099,3
E02003041,E02003099,1
E02003043,E02003099,2
E02003044,E02003099,4
E02003046,E02003099,1
E02003047,E02003099,1
E02003049,E02003099,3
E02003050,E02003099,3
E02003051,E02003099,1
E02003052,E02003099,1
E02003053,E02003099,2
E02003054,E02003099,1
E02003055,E02003099,1
E02003059,E02003099,1
E02003060,E02003099,3
E02003063,E02003099,1
E02003064,E02003099,1
E02006887,E02003099,1
E02006888,E02003099,1
E02006889,E02003099,1
E02006890,E02003099,4
E02003065,E02003099,1
E02003067,E02003099,1
E02003070,E02003099,1
E02003074,E02003099,1
E02003075,E02003099,1
E02003076,E02003099,1
E02003079,E02003099,1
E02003090,E02003099,6
E02003091,E02003099,2
E02003092,E02003099,43
E02003093,E02003099,2
E02003094,E02003099,2
E02003095,E02003099,125
E02003096,E02003099,107
E02003097,E02003099,87
E02003098,E02003099,10
E02003099,E02003099,188
E02003100,E02003099,1
E02003101,E02003099,8
E02003102,E02003099,15
E02003103,E02003099,167
E02003104,E02003099,5
E02003105,E02003099,6
E02003106,E02003099,3
E02003107,E02003099,8
E02003108,E02003099,35
E02003109,E02003099,8
E02003110,E02003099,13
E02003111,E02003099,10
E02003112,E02003099,5
E02003113,E02003099,22
E02003114,E02003099,7
E02003115,E02003099,4
E02003116,E02003099,4
E02003117,E02003099,4
E02003118,E02003099,3
E02003119,E02003099,3
E02003120,E02003099,7
E02003121,E02003099,3
E02002985,E02003100,22
E02002986,E02003100,17
E02002987,E02003100,20
E02002988,E02003100,15
E02002989,E02003100,10
E02002990,E02003100,12
E02002991,E02003100,10
E02002992,E02003100,10
E02002993,E02003100,8
E02002994,E02003100,17
E02002995,E02003100,5
E02002996,E02003100,12
E02002997,E02003100,9
E02002998,E02003100,9
E02002999,E02003100,9
E02003000,E02003100,20
E02003001,E02003100,8
E02003002,E02003100,8
E02003003,E02003100,8
E02003004,E02003100,16
E02003005,E02003100,12
E02003006,E02003100,16
E02003007,E02003100,9
E02003008,E02003100,9
E02003009,E02003100,5
E02003010,E02003100,5
E02003011,E02003100,9
E02003012,E02003100,137
E02003013,E02003100,130
E02003014,E02003100,53
E02003015,E02003100,86
E02003016,E02003100,123
E02003017,E02003100,59
E02003018,E02003100,40
E02003019,E02003100,71
E02003020,E02003100,50
E02003021,E02003100,93
E02003022,E02003100,62
E02003023,E02003100,43
E02003024,E02003100,63
E02003025,E02003100,62
E02003026,E02003100,51
E02003027,E02003100,144
E02003028,E02003100,103
E02003029,E02003100,42
E02003030,E02003100,61
E02003031,E02003100,119
E02003032,E02003100,61
E02003033,E02003100,89
E02003034,E02003100,95
E02003036,E02003100,73
E02003037,E02003100,100
E02003038,E02003100,62
E02003039,E02003100,54
E02003040,E02003100,69
E02003041,E02003100,66
E02003043,E02003100,72
E02003044,E02003100,50
E02003045,E02003100,39
E02003046,E02003100,93
E02003047,E02003100,81
E02003048,E02003100,54
E02003049,E02003100,41
E02003050,E02003100,64
E02003051,E02003100,45
E02003052,E02003100,44
E02003053,E02003100,43
E02003054,E02003100,35
E02003055,E02003100,31
E02003056,E02003100,16
E02003057,E02003100,23
E02003058,E02003100,41
E02003059,E02003100,27
E02003060,E02003100,49
E02003061,E02003100,18
E02003062,E02003100,10
E02003063,E02003100,35
E02003064,E02003100,24
E02006887,E02003100,50
E02006888,E02003100,23
E02006889,E02003100,21
E02006890,E02003100,41
E02003065,E02003100,79
E02003066,E02003100,42
E02003067,E02003100,84
E02003068,E02003100,45
E02003069,E02003100,20
E02003070,E02003100,74
E02003071,E02003100,29
E02003072,E02003100,38
E02003073,E02003100,54
E02003074,E02003100,54
E02003075,E02003100,27
E02003076,E02003100,47
E02003077,E02003100,16
E02003078,E02003100,22
E02003079,E02003100,20
E02003080,E02003100,15
E02003081,E02003100,22
E02003082,E02003100,40
E02003084,E02003100,25
E02003085,E02003100,13
E02003086,E02003100,19
E02003087,E02003100,27
E02003088,E02003100,20
E02003089,E02003100,15
E02006845,E02003100,32
E02006846,E02003100,31
E02003090,E02003100,97
E02003091,E02003100,79
E02003092,E02003100,58
E02003093,E02003100,102
E02003094,E02003100,191
E02003095,E02003100,79
E02003096,E02003100,97
E02003097,E02003100,67
E02003098,E02003100,490
E02003099,E02003100,57
E02003100,E02003100,670
E02003101,E02003100,569
E02003102,E02003100,94
E02003103,E02003100,84
E02003104,E02003100,271
E02003105,E02003100,120
E02003106,E02003100,174
E02003107,E02003100,221
E02003108,E02003100,87
E02003109,E02003100,51
E02003110,E02003100,131
E02003111,E02003100,43
E02003112,E02003100,53
E02003113,E02003100,57
E02003114,E02003100,69
E02003115,E02003100,74
E02003116,E02003100,51
E02003117,E02003100,54
E02003118,E02003100,102
E02003119,E02003100,70
E02003120,E02003100,46
E02003121,E02003100,70
E02002985,E02003101,2
E02002986,E02003101,4
E02002987,E02003101,2
E02002990,E02003101,1
E02002991,E02003101,1
E02002995,E02003101,1
E02002997,E02003101,1
E02003000,E02003101,1
E02003002,E02003101,1
E02003004,E02003101,1
E02003007,E02003101,1
E02003009,E02003101,2
E02003012,E02003101,10
E02003013,E02003101,19
E02003014,E02003101,5
E02003015,E02003101,8
E02003016,E02003101,7
E02003017,E02003101,10
E02003018,E02003101,3
E02003019,E02003101,9
E02003020,E02003101,6
E02003021,E02003101,5
E02003022,E02003101,2
E02003023,E02003101,10
E02003024,E02003101,10
E02003025,E02003101,10
E02003026,E02003101,2
E02003027,E02003101,8
E02003028,E02003101,3
E02003029,E02003101,1
E02003030,E02003101,2
E02003031,E02003101,3
E02003032,E02003101,3
E02003033,E02003101,5
E02003034,E02003101,2
E02003036,E02003101,2
E02003037,E02003101,1
E02003038,E02003101,4
E02003039,E02003101,7
E02003040,E02003101,9
E02003041,E02003101,4
E02003043,E02003101,4
E02003044,E02003101,6
E02003045,E02003101,1
E02003046,E02003101,2
E02003047,E02003101,6
E02003048,E02003101,1
E02003050,E02003101,1
E02003051,E02003101,4
E02003052,E02003101,1
E02003053,E02003101,3
E02003055,E02003101,4
E02003056,E02003101,5
E02003057,E02003101,2
E02003058,E02003101,4
E02003059,E02003101,4
E02003060,E02003101,2
E02003061,E02003101,1
E02003062,E02003101,2
E02003064,E02003101,2
E02006887,E02003101,1
E02006888,E02003101,1
E02006889,E02003101,4
E02006890,E02003101,5
E02003065,E02003101,9
E02003067,E02003101,6
E02003068,E02003101,1
E02003069,E02003101,2
E02003070,E02003101,6
E02003072,E02003101,1
E02003073,E02003101,1
E02003074,E02003101,3
E02003075,E02003101,1
E02003076,E02003101,4
E02003077,E02003101,2
E02003078,E02003101,3
E02003079,E02003101,4
E02003082,E02003101,2
E02003084,E02003101,4
E02003085,E02003101,1
E02003086,E02003101,3
E02003087,E02003101,2
E02003088,E02003101,1
E02006845,E02003101,2
E02006846,E02003101,3
E02003090,E02003101,19
E02003091,E02003101,15
E02003092,E02003101,15
E02003093,E02003101,13
E02003094,E02003101,20
E02003095,E02003101,10
E02003096,E02003101,13
E02003097,E02003101,9
E02003098,E02003101,184
E02003099,E02003101,13
E02003100,E02003101,62
E02003101,E02003101,287
E02003102,E02003101,15
E02003103,E02003101,21
E02003104,E02003101,91
E02003105,E02003101,29
E02003106,E02003101,36
E02003107,E02003101,18
E02003108,E02003101,15
E02003109,E02003101,6
E02003110,E02003101,23
E02003111,E02003101,9
E02003112,E02003101,6
E02003113,E02003101,7
E02003114,E02003101,9
E02003115,E02003101,18
E02003116,E02003101,6
E02003117,E02003101,9
E02003118,E02003101,10
E02003119,E02003101,9
E02003120,E02003101,2
E02003121,E02003101,9
E02002988,E02003102,1
E02002992,E02003102,1
E02002995,E02003102,1
E02002998,E02003102,1
E02003000,E02003102,1
E02003005,E02003102,1
E02003012,E02003102,3
E02003013,E02003102,1
E02003015,E02003102,2
E02003016,E02003102,1
E02003019,E02003102,2
E02003020,E02003102,1
E02003022,E02003102,1
E02003024,E02003102,4
E02003025,E02003102,1
E02003026,E02003102,2
E02003027,E02003102,1
E02003028,E02003102,1
E02003029,E02003102,7
E02003030,E02003102,4
E02003031,E02003102,1
E02003032,E02003102,4
E02003033,E02003102,1
E02003034,E02003102,1
E02003036,E02003102,1
E02003038,E02003102,1
E02003039,E02003102,2
E02003041,E02003102,1
E02003043,E02003102,1
E02003045,E02003102,2
E02003046,E02003102,1
E02003048,E02003102,1
E02003049,E02003102,1
E02003051,E02003102,2
E02003053,E02003102,1
E02003055,E02003102,2
E02003056,E02003102,4
E02003057,E02003102,1
E02003058,E02003102,3
E02003060,E02003102,2
E02003062,E02003102,3
E02006887,E02003102,1
E02006889,E02003102,2
E02003068,E02003102,1
E02003069,E02003102,2
E02003070,E02003102,2
E02003072,E02003102,2
E02003073,E02003102,1
E02003074,E02003102,1
E02003079,E02003102,1
E02003088,E02003102,1
E02003090,E02003102,4
E02003091,E02003102,8
E02003092,E02003102,22
E02003093,E02003102,1
E02003094,E02003102,4
E02003095,E02003102,13
E02003096,E02003102,14
E02003097,E02003102,8
E02003098,E02003102,21
E02003099,E02003102,10
E02003100,E02003102,6
E02003101,E02003102,12
E02003102,E02003102,180
E02003103,E02003102,15
E02003104,E02003102,10
E02003105,E02003102,30
E02003106,E02003102,6
E02003107,E02003102,12
E02003108,E02003102,36
E02003109,E02003102,6
E02003110,E02003102,9
E02003111,E02003102,7
E02003112,E02003102,8
E02003113,E02003102,8
E02003115,E02003102,3
E02003116,E02003102,5
E02003117,E02003102,3
E02003118,E02003102,7
E02003119,E02003102,10
E02003120,E02003102,6
E02003121,E02003102,3
E02002985,E02003103,1
E02002987,E02003103,1
E02002988,E02003103,1
E02002990,E02003103,1
E02002991,E02003103,1
E02002996,E02003103,2
E02003004,E02003103,1
E02003005,E02003103,1
E02003011,E02003103,1
E02003022,E02003103,1
E02003024,E02003103,4
E02003026,E02003103,1
E02003027,E02003103,3
E02003030,E02003103,2
E02003031,E02003103,2
E02003032,E02003103,1
E02003038,E02003103,1
E02003041,E02003103,1
E02003043,E02003103,1
E02003046,E02003103,3
E02003052,E02003103,1
E02003053,E02003103,1
E02003060,E02003103,1
E02003063,E02003103,1
E02003072,E02003103,2
E02003077,E02003103,1
E02003090,E02003103,3
E02003091,E02003103,1
E02003092,E02003103,10
E02003093,E02003103,2
E02003095,E02003103,19
E02003096,E02003103,21
E02003097,E02003103,23
E02003098,E02003103,4
E02003099,E02003103,46
E02003101,E02003103,2
E02003102,E02003103,2
E02003103,E02003103,129
E02003104,E02003103,4
E02003105,E02003103,8
E02003106,E02003103,3
E02003107,E02003103,3
E02003108,E02003103,13
E02003109,E02003103,3
E02003110,E02003103,3
E02003111,E02003103,2
E02003112,E02003103,2
E02003113,E02003103,7
E02003114,E02003103,3
E02003115,E02003103,3
E02003116,E02003103,2
E02003117,E02003103,1
E02003118,E02003103,3
E02003119,E02003103,2
E02003120,E02003103,1
E02002988,E02003104,1
E02002994,E02003104,2
E02003000,E02003104,1
E02003003,E02003104,2
E02003005,E02003104,1
E02003009,E02003104,1
E02003012,E02003104,1
E02003013,E02003104,3
E02003014,E02003104,4
E02003015,E02003104,3
E02003016,E02003104,1
E02003018,E02003104,2
E02003020,E02003104,2
E02003021,E02003104,5
E02003022,E02003104,3
E02003023,E02003104,2
E02003024,E02003104,4
E02003025,E02003104,6
E02003026,E02003104,1
E02003027,E02003104,7
E02003028,E02003104,5
E02003029,E02003104,3
E02003030,E02003104,1
E02003031,E02003104,4
E02003032,E02003104,1
E02003033,E02003104,1
E02003036,E02003104,1
E02003037,E02003104,4
E02003038,E02003104,2
E02003039,E02003104,2
E02003040,E02003104,3
E02003041,E02003104,1
E02003043,E02003104,2
E02003044,E02003104,2
E02003045,E02003104,1
E02003047,E02003104,1
E02003048,E02003104,1
E02003049,E02003104,1
E02003051,E02003104,1
E02003052,E02003104,1
E02003055,E02003104,3
E02003056,E02003104,1
E02003058,E02003104,1
E02003060,E02003104,1
E02003063,E02003104,2
E02006887,E02003104,1
E02006888,E02003104,1
E02006889,E02003104,1
E02003065,E02003104,1
E02003066,E02003104,3
E02003067,E02003104,2
E02003069,E02003104,1
E02003070,E02003104,3
E02003071,E02003104,1
E02003074,E02003104,1
E02003075,E02003104,1
E02003076,E02003104,1
E02003082,E02003104,1
E02003090,E02003104,3
E02003091,E02003104,1
E02003092,E02003104,8
E02003093,E02003104,12
E02003094,E02003104,6
E02003095,E02003104,4
E02003096,E02003104,4
E02003097,E02003104,6
E02003098,E02003104,21
E02003099,E02003104,1
E02003100,E02003104,18
E02003101,E02003104,43
E02003102,E02003104,6
E02003103,E02003104,6
E02003104,E02003104,133
E02003105,E02003104,9
E02003106,E02003104,31
E02003107,E02003104,12
E02003108,E02003104,3
E02003109,E02003104,1
E02003110,E02003104,4
E02003111,E02003104,10
E02003112,E02003104,1
E02003113,E02003104,1
E02003114,E02003104,4
E02003115,E02003104,3
E02003116,E02003104,1
E02003117,E02003104,1
E02003118,E02003104,2
E02003119,E02003104,3
E02003120,E02003104,3
E02003121,E02003104,3
E02002985,E02003105,1
E02002987,E02003105,4
E02002988,E02003105,1
E02002990,E02003105,1
E02002991,E02003105,3
E02002992,E02003105,1
E02002996,E02003105,1
E02003000,E02003105,2
E02003003,E02003105,1
E02003004,E02003105,2
E02003006,E02003105,1
E02003007,E02003105,1
E02003010,E02003105,1
E02003012,E02003105,8
E02003013,E02003105,6
E02003014,E02003105,1
E02003015,E02003105,8
E02003016,E02003105,4
E02003017,E02003105,5
E02003018,E02003105,4
E02003019,E02003105,5
E02003020,E02003105,2
E02003021,E02003105,9
E02003022,E02003105,2
E02003023,E02003105,6
E02003024,E02003105,7
E02003025,E02003105,6
E02003026,E02003105,6
E02003027,E02003105,8
E02003028,E02003105,5
E02003029,E02003105,3
E02003030,E02003105,10
E02003031,E02003105,12
E02003032,E02003105,8
E02003033,E02003105,5
E02003034,E02003105,7
E02003036,E02003105,5
E02003037,E02003105,3
E02003038,E02003105,6
E02003039,E02003105,4
E02003040,E02003105,4
E02003041,E02003105,8
E02003043,E02003105,4
E02003044,E02003105,5
E02003045,E02003105,2
E02003046,E02003105,6
E02003047,E02003105,5
E02003048,E02003105,1
E02003049,E02003105,5
E02003050,E02003105,5
E02003051,E02003105,3
E02003052,E02003105,4
E02003053,E02003105,5
E02003054,E02003105,3
E02003055,E02003105,1
E02003056,E02003105,5
E02003057,E02003105,1
E02003058,E02003105,3
E02003059,E02003105,1
E02003060,E02003105,1
E02003061,E02003105,3
E02003062,E02003105,5
E02003063,E02003105,1
E02003064,E02003105,2
E02006887,E02003105,1
E02006888,E02003105,3
E02006889,E02003105,2
E02006890,E02003105,7
E02003066,E02003105,1
E02003067,E02003105,1
